data_operacao,descricao,doc,valor,tipo,mes
2024-06-24,SAQUE DIN AG CHEQUE,001380,"1.000,00",debito,JUNHO
2024-06-24,DEBITO COBRANCA OUTRO BANCO,207385,"307,50",debito,JUNHO
2024-06-24,DEBITO COBRANCA OUTRO BANCO,206518,"264,89",debito,JUNHO
2024-06-24,DEBITO COBRANCA OUTRO BANCO,205402,"380,40",debito,JUNHO
2024-06-24,DEBITO PIX DARCLEY DA SILVA MEI 0103,000000,"1.966,00",debito,JUNHO
2024-06-24,DEBITO COBRANCA OUTRO BANCO,208457,"520,43",debito,JUNHO
2024-06-25,APL BRB RENDE FACIL FIRF CP AU,001363,"5.014,70",debito,JUNHO
2024-06-25,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000001,"767,49",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000004,"2.802,49",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000001,"695,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000002,"1.365,00",credito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000002,"1.475,02",credito,JUNHO
2024-06-25,CREDITO PIX 0103,000000,"359,90",credito,JUNHO
2024-06-25,DEBITO TRANSF ELETR ENTRE C/C VIA JD BOTANICO MAT 2800091287,525280,"2.255,40",debito,JUNHO
2024-06-25,DEBITO COBRANCA OUTRO BANCO,407195,"451,05",debito,JUNHO
2024-06-25,DEBITO COBRANCA OUTRO BANCO,406496,"547,75",debito,JUNHO
2024-06-25,DEBITO COBRANCA OUTRO BANCO,405204,"5.200,00",debito,JUNHO
2024-06-25,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-26,APL BRB RENDE FACIL FIRF CP AU,001358,"1.577,30",debito,JUNHO
2024-06-26,COBRANCA DIRETA MODALIDADE 1,000000,"123,50",debito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000001,"779,28",credito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000001,"767,74",credito,JUNHO
2024-06-26,DEBITO PIX 0103,000000,"211,29",debito,JUNHO
2024-06-26,DEBITO PIX MORRO AZUL COMERCIO 0103,000000,"300,00",debito,JUNHO
2024-06-26,DEBITO PIX ADAO BATISTA MOTA 0103,000000,"350,00",debito,JUNHO
2024-06-26,DEBITO PIX 0103,000000,"167,93",debito,JUNHO
2024-06-26,PAGAMENTO COBRANCA BRB 3104,009259,"2.783,00",debito,JUNHO
2024-06-26,DEBITO PIX WL ATACADISTA 0103,000000,"54,00",debito,JUNHO
2024-06-26,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,APL BRB RENDE FACIL FIRF CP AU,001436,"6.079,00",debito,JUNHO
2024-06-27,COBRANCA DIRETA MODALIDADE 1,000000,"52,00",debito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"695,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-27,DEBITO PIX CENTRAL ELETRICA E H 0103,000000,"60,00",debito,JUNHO
2024-06-27,DEBITO PIX 0103,000000,"414,00",debito,JUNHO
2024-06-27,DEBITO PIX Diogo Lucas Oliveira 0103,000000,"120,00",debito,JUNHO
2024-06-28,APL BRB RENDE FACIL FIRF CP AU,001477,"8.534,72",debito,JUNHO
2024-06-28,COBRANCA DIRETA MODALIDADE 1,000000,"65,00",debito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000006,"2.766,80",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"670,00",credito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000002,"1.438,25",credito,JUNHO
2024-06-28,DEBITO PIX 0103,000000,"211,29",debito,JUNHO
2024-06-28,DEBITO PIX FERRETTI SOLUCOES EM 0103,000000,"60,00",debito,JUNHO
2024-06-28,CREDITO COBRANCA BRB,000001,"645,96",credito,JUNHO
2024-07-01,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-01,APL BRB RENDE FACIL FIRF CP AU,001610,"21.906,22",debito,JULHO
2024-07-01,COBRANCA DIRETA MODALIDADE 1,000000,"97,50",debito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000005,"3.400,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000005,"3.350,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000006,"4.020,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000005,"4.324,79",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-01,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000005,"2.920,50",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-02,COBRANCA DIRETA MODALIDADE 1,000000,"292,50",debito,JULHO
2024-07-02,APL BRB RENDE FACIL FIRF CP AU,001618,"22.989,24",debito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000004,"2.705,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"695,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"1.551,24",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000007,"4.690,00",credito,JULHO
2024-07-02,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-03,APL BRB RENDE FACIL FIRF CP AU,001771,"5.046,88",debito,JULHO
2024-07-03,COBRANCA DIRETA MODALIDADE 1,000000,"221,00",debito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000007,"4.715,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.035,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-03,SAQUE DIN AG CHEQUE,001382,"10.000,00",debito,JULHO
2024-07-03,SAQUE DIN AG CHEQUE,001381,"3.090,62",debito,JULHO
2024-07-03,DEBITO PIX TEREZINHA DO ROSARIO 0103,000000,"259,00",debito,JULHO
2024-07-03,DEBITO PIX 0103,000000,"3.542,50",debito,JULHO
2024-07-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000004,"2.389,07",credito,JULHO
2024-07-04,COBRANCA DIRETA MODALIDADE 1,000000,"214,50",debito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000007,"4.715,00",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-04,TARIFA CREDITO PAGAMENTO,040724,"7,00",debito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000001,"695,00",credito,JULHO
2024-07-04,RESGATE FUNDOS,001544,"108.836,38",credito,JULHO
2024-07-04,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-04,DEBITO PIX 0103,000000,"1.273,48",debito,JULHO
2024-07-04,DEBITO TED PAG0108 C.CORRENTE DALILA SALES VIEIRA 0000000552,000000,"297,53",debito,JULHO
2024-07-04,DEBITO PIX 0103,000000,"314,93",debito,JULHO
2024-07-04,DEBITO PAGAMENTO DE SALARIO 0103,237862,"105.637,67",debito,JULHO
2024-07-04,DEBITO AUXILIO TRANSPORTE 0103,271446,"1.587,60",debito,JULHO
2024-07-04,DEBITO AUXILIO TRANSPORTE 0103,299551,"3.479,60",debito,JULHO
2024-07-04,DEBITO AUXILIO TRANSPORTE 0103,327184,"3.944,70",debito,JULHO
2024-07-04,DEBITO PIX MOVIMENTO COMUNITARI 0103,000000,"400,00",debito,JULHO
2024-07-04,DEBITO TRANSF ELET P POUPANCA NOME NAO CADASTRADO 1480268574,523148,"900,00",debito,JULHO
2024-07-04,DEBITO TRANSF ELET P POUPANCA NOME NAO CADASTRADO 1480268574,523148,"423,14",debito,JULHO
2024-07-04,DEBITO TED PAG0108 C.CORRENTE BARBARA SILVA DOS SA 0000000150,000000,"898,08",debito,JULHO
2024-07-04,DEBITO PIX 0103,000000,"608,72",debito,JULHO
2024-07-04,DEBITO TED PAG0108 C.CORRENTE DALILA SALES VIEIRA 0000000552,000000,"423,60",debito,JULHO
2024-07-04,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"3.594,90",debito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000002,"1.365,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000003,"2.035,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000006,"4.045,00",credito,JULHO
2024-07-05,TARIFA CREDITO PAGAMENTO,050724,"3,50",debito,JULHO
2024-07-05,COBRANCA DIRETA MODALIDADE 1,000000,"149,50",debito,JULHO
2024-07-05,TARIFA CREDITO PAGAMENTO,050724,"3,50",debito,JULHO
2024-07-05,APL BRB RENDE FACIL FIRF CP AU,001603,"9.883,72",debito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000008,"5.385,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"695,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000003,"2.793,24",credito,JULHO
2024-07-05,CREDITO COBRANCA BRB,000004,"2.267,76",credito,JULHO
2024-07-05,DEBITO AUXILIO ALIMENTACAO 0103,983760,"478,00",debito,JULHO
2024-07-05,DEBITO PAGAMENTO FERIAS 0103,959940,"3.502,24",debito,JULHO
2024-07-05,DEBITO PIX 0103,000000,"343,00",debito,JULHO
2024-07-05,DEBITO TRANSF ELETR ENTRE C/C PARAMETRO AS CONS CO 0860011640,525086,"9.582,54",debito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000005,"3.561,79",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000005,"3.350,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-08,APL BRB RENDE FACIL FIRF CP AU,001777,"38.316,07",debito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000003,"890,80",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000011,"7.420,00",credito,JULHO
2024-07-08,COBRANCA DIRETA MODALIDADE 1,000000,"227,50",debito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000004,"2.705,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000004,"2.817,35",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000013,"8.710,00",credito,JULHO
2024-07-08,DEBITO PIX 0103,000000,"2.174,01",debito,JULHO
2024-07-08,DEBITO PIX COMPANHIA DE SANEAME 0103,000000,"57,51",debito,JULHO
2024-07-08,DEBITO PIX COMPANHIA DE SANEAME 0103,000000,"493,45",debito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000001,"670,00",credito,JULHO
2024-07-08,DEBITO PIX 0103,000000,"160,28",debito,JULHO
2024-07-08,DEBITO PIX COMPANHIA DE SANEAME 0103,000000,"53,14",debito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000001,"695,00",credito,JULHO
2024-07-08,CREDITO COBRANCA BRB,000003,"1.616,90",credito,JULHO
2024-07-08,DEBITO PIX DIEGO SOUZA RODRIGUE 0103,000000,"334,88",debito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000003,"2.010,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000005,"3.350,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000002,"1.440,99",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000002,"1.454,50",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000006,"4.070,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000006,"4.045,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000004,"2.680,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000010,"7.473,73",credito,JULHO
2024-07-09,COBRANCA DIRETA MODALIDADE 1,000000,"416,00",debito,JULHO
2024-07-09,TARIFA CREDITO PAGAMENTO,090724,"17,50",debito,JULHO
2024-07-09,TARIFA CREDITO PAGAMENTO,090724,"94,50",debito,JULHO
2024-07-09,TARIFA CREDITO PAGAMENTO,090724,"59,50",debito,JULHO
2024-07-09,RESGATE FUNDOS,001526,"22.905,30",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000003,"2.035,00",credito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000005,"3.350,00",credito,JULHO
2024-07-09,SAQUE DIN AG CHEQUE,001383,"3.000,00",debito,JULHO
2024-07-09,CREDITO COBRANCA BRB,000004,"2.705,00",credito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,086344,"592,07",debito,JULHO
2024-07-09,CLARO SP DDD 11 3104,153090,"69,18",debito,JULHO
2024-07-09,DEBITO PIX Francely de Fatima B 0103,000000,"1.228,50",debito,JULHO
2024-07-09,DEBITO AUXILIO ALIMENTACAO 0103,883240,"6.142,50",debito,JULHO
2024-07-09,DEBITO AUXILIO ALIMENTACAO 0103,883481,"17.017,00",debito,JULHO
2024-07-09,DEBITO AUXILIO ALIMENTACAO 0103,883999,"20.884,50",debito,JULHO
2024-07-09,DEBITO PIX ENIO CURSINO DOS SAN 0103,000000,"1.256,68",debito,JULHO
2024-07-09,DEBITO PIX 0103,000000,"1.780,00",debito,JULHO
2024-07-09,DEBITO TRANSF ELETR ENTRE C/C ROMULO JUNIO SOARES 2040258455,525204,"1.412,00",debito,JULHO
2024-07-09,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"1.228,50",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,070600,"666,34",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,073831,"798,96",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,075358,"856,64",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,077353,"126,35",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,081135,"648,70",debito,JULHO
2024-07-09,DEBITO COBRANCA OUTRO BANCO,078840,"647,42",debito,JULHO
2024-07-09,DEBITO PIX 0103,000000,"1.256,68",debito,JULHO
2024-07-10,APL BRB RENDE FACIL FIRF CP AU,001661,"164.093,50",debito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000009,"6.030,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000008,"5.360,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000014,"10.585,17",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000006,"4.020,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000006,"4.020,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000015,"10.050,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000026,"17.114,26",credito,JULHO
2024-07-10,COBRANCA DIRETA MODALIDADE 1,000000,"351,00",debito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000002,"1.340,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000128,"85.773,39",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000012,"8.065,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000007,"4.715,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000014,"10.396,99",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000011,"7.059,64",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000009,"5.650,29",credito,JULHO
2024-07-10,DEBITO COBRANCA OUTRO BANCO,488769,"288,09",debito,JULHO
2024-07-10,DEBITO COBRANCA OUTRO BANCO,514276,"640,00",debito,JULHO
2024-07-10,DEBITO PIX IMM COMERCIO DE PROD 0103,000000,"85,00",debito,JULHO
2024-07-10,CRED PIX JUDICIAL CC 0103,000000,"2.050,29",credito,JULHO
2024-07-10,DEBITO PIX 0103,000000,"7.175,00",debito,JULHO
2024-07-10,DEBITO COBRANCA OUTRO BANCO,493347,"577,65",debito,JULHO
2024-07-10,DEBITO COBRANCA OUTRO BANCO,882326,"159,29",debito,JULHO
2024-07-10,DEBITO PIX Vinicius Silva de Ol 0103,000000,"3.542,50",debito,JULHO
2024-07-10,DEBITO PIX MARCOS VIEIRA SOARES 0103,000000,"118,00",debito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000011,"7.650,00",credito,JULHO
2024-07-10,CREDITO COBRANCA BRB,000011,"7.370,00",credito,JULHO
2024-07-10,DEBITO TED STR0008 C.CORRENTE O C MARTINS TRANSPOR 0000000553,000000,"21.560,00",debito,JULHO
2024-07-11,DEBITO PIX LAISE MELO G SOC IND 0103,000000,"1.665,83",debito,JULHO
2024-07-11,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-11,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-11,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-11,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-11,DEBITO PIX 0103,000000,"119,62",debito,JULHO
2024-07-11,DEBITO PIX ENCELCOM COMERCIO E 0103,000000,"1.239,00",debito,JULHO
2024-07-11,DEBITO TRANSF ELETR ENTRE C/C COOP TRAB RECICLA MA 0570525802,525057,"14.581,41",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,608119,"46.215,04",debito,JULHO
2024-07-11,CLARO SP DDD 11,600894,"69,18",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,607448,"3.001,95",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,605830,"1.105,00",debito,JULHO
2024-07-11,PAGAMENTO COBRANCA BRB,605425,"2.350,59",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,600997,"345,06",debito,JULHO
2024-07-11,CLARO SP DDD 11,600963,"354,08",debito,JULHO
2024-07-11,CLARO SP DDD 11,600119,"387,96",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,599824,"1.332,65",debito,JULHO
2024-07-11,CLARO SP DDD 11,599569,"228,47",debito,JULHO
2024-07-11,COBRANCA DIRETA MODALIDADE 1,000000,"1.891,50",debito,JULHO
2024-07-11,DEBITO COBRANCA OUTRO BANCO,607504,"271,05",debito,JULHO
2024-07-11,RESGATE FUNDOS,001910,"72.158,39",credito,JULHO
2024-07-12,RESGATE FUNDOS,001736,"7.689,40",credito,JULHO
2024-07-12,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-12,CREDITO COBRANCA BRB,000003,"2.250,00",credito,JULHO
2024-07-12,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,JULHO
2024-07-12,CREDITO COBRANCA BRB,000002,"1.500,00",credito,JULHO
2024-07-12,DEBITO COBRANCA OUTRO BANCO,761583,"3.698,73",debito,JULHO
2024-07-12,SAQUE DIN AG CHEQUE,001384,"8.464,67",debito,JULHO
2024-07-15,DEBITO PIX WESLEY LIMA DOS SANT 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX VILSON SOARES DE DEU 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX Vanderley Jose de So 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Maria Lucileide dos 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Jose Roberto Rufino 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Maike Dias Ribeiro 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX ARTEMISIA PEREIRA MU 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX ANTONIO PEREIRA QUIN 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX CLAUDEMIR RIBEIRO DO 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO COBRANCA OUTRO BANCO,757582,"2.619,20",debito,JULHO
2024-07-15,DEBITO PIX VIDRONORTH DISTRIBUI 0103,000000,"70,00",debito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000003,"2.250,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000003,"2.250,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000001,"750,00",credito,JULHO
2024-07-15,CREDITO COBRANCA BRB,000001,"775,00",credito,JULHO
2024-07-15,COBRANCA DIRETA MODALIDADE 1,000000,"39,00",debito,JULHO
2024-07-15,APL BRB RENDE FACIL FIRF CP AU,001370,"6.821,80",debito,JULHO
2024-07-15,DEBITO PIX MAURO SILVA GOMES DO 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX FRANCISCO DAS CHAGAS 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX ABADIO DA SILVA LIMA 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX ADENILTON SOUZA DE J 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX DANIEL SANTOS 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX FELIPE ABREU DA CONC 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX GERSON DA SILVA DE C 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX ROSIVALDO SILVA MART 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX VILSON SOARES DE DEU 0103,000000,"25,00",debito,JULHO
2024-07-15,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Welington Maia de Ba 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX LUCIMAR PEREIRA MORA 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Mauricio de Queiroz 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Lucas de Castro Curc 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Marcos Cunha Ribeiro 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Mauricio Fernandes d 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX ADRIANO GONTIJO DA S 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Jasiel Evangelista L 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Jansem Vieira Lima 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX EDMILSON RESENDE DA 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX AGALIAS MOREIRA LEIT 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Francely de Fatima B 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Ricardo Machado Sobr 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX Diego Gaioso da Silv 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX 0103,000000,"50,00",debito,JULHO
2024-07-15,DEBITO PIX EDILSON MOURA DOS SA 0103,000000,"50,00",debito,JULHO
